도서관명,시도명,시군구명,도서관유형,휴관일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
자양제4동도서관,서울특별시,광진구,공공도서관,첫째 주 화+셋째 주 화+공휴일,09:00,20:00,09:00,18:00,00:00,00:00,98,26717,4,0,5,14,서울특별시 광진구 뚝섬로26길 58(자양동),광진구시설관리공단,02-465-0737,,333,http://www.gwangjinlib.seoul.kr/,37.5340959,127.0662599,2022-07-05,3040000,서울특별시 광진구
구의제3동도서관,서울특별시,광진구,공공도서관,둘째 주 월+넷째 주 월+공휴일,09:00,20:00,09:00,18:00,00:00,00:00,64,26514,4,0,5,14,서울특별시 광진구 강변역로 17(구의동),광진구시설관리공단,02-454-6294,,305,http://www.gwangjinlib.seoul.kr/,37.53799261,127.091984,2022-07-05,3040000,서울특별시 광진구
군자동도서관,서울특별시,광진구,공공도서관,첫째 주 화+셋째 주 화+공휴일,09:00,20:00,09:00,18:00,00:00,00:00,60,12245,14,0,5,14,"서울특별시 광진구 면목로 13,군자동복합청사 1층",광진구시설관리공단,02-2049-2960,,407,http://www.gwangjinlib.seoul.kr/,37.55553622,127.0754659,2022-07-05,3040000,서울특별시 광진구
중곡1동새마을작은도서관,서울특별시,광진구,작은도서관,토+일+공휴일,09:00,17:00,00:00,00:00,00:00,00:00,12,12237,0,0,3,7,서울특별시 광진구 긴고랑로12길 49(중곡동),,02-461-9058,,,,37.56066681,127.0800508,2022-07-05,3040000,서울특별시 광진구
중곡2동새마을작은도서관,서울특별시,광진구,작은도서관,토+일+공휴일,09:00,17:00,00:00,00:00,00:00,00:00,10,7065,0,0,3,7,서울특별시 광진구 능동로 346(중곡동),,02-458-7036,,,,37.56015047,127.0814764,2022-07-05,3040000,서울특별시 광진구
와동별빛누리작은도서관,경기도,단원구,작은도서관,"매주일요일,국가지정공휴일",09:00,18:00,09:00,15:00,00:00,00:00,50,14780,6,0,10,14,경기도 안산시 단원구 와동로 118(와동),안산시 평생학습원 관산도서관,031-402-7492,0,199.77,http://lib.ansan.go.kr,37.34059798,126.8272626,2021-09-02,3930000,경기도 안산시
신길작은도서관,경기도,단원구,작은도서관,"매주금요일,국가지정공휴일",09:00,18:00,09:00,15:00,00:00,00:00,50,11783,11,0,10,14,경기도 안산시 단원구 삼일로 42-7(신길동),안산시 평생학습원 관산도서관,031-481-3833,0,264,http://lib.ansan.go.kr,37.3347402525,126.7831302430,2021-09-02,3930000,경기도 안산시
우정도서관,울산광역시,중구,작은도서관,월+일+법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,127,5881,8,0,3,14,울산광역시 중구 장춘로 30 (우정동),울산광역시 중구청,052-290-4658,,354.66,https://lib.junggu.ulsan.kr/index.jsp,35.555737,129.311441,2022-09-22,3690000,울산광역시 중구
학성도서관,울산광역시,중구,작은도서관,월+일,09:00,18:00,00:00,00:00,00:00,00:00,60,6885,8,0,3,14,울산광역시 중구 구교로 92(학성동),울산광역시 중구청,052-297-4508,,320,https://lib.junggu.ulsan.kr/index.jsp,35.5553494,129.3343205,2022-09-22,3690000,울산광역시 중구
산전만화도서관,울산광역시,중구,작은도서관,월+국가지정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,20,8165,0,0,0,0,울산광역시 중구 산전 6길 32-1(동동),울산광역시 중구청,052-290-4859,,271,https://lib.junggu.ulsan.kr/index.jsp,35.57782668,129.349166,2022-09-22,3690000,울산광역시 중구
남외어린이도서관,울산광역시,중구,작은도서관,월+국가지정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,146,5853,6,0,3,14,울산광역시 중구 번영로 614 (남외동),울산광역시 중구청,052-290-4856,,441,https://lib.junggu.ulsan.kr/index.jsp,35.574468,129.309755,2022-09-22,3690000,울산광역시 중구
신월도서관,울산광역시,중구,작은도서관,토+일+법정공휴일,09:00,17:00,00:00,00:00,00:00,00:00,12,4595,0,0,3,14,울산광역시 중구 북부순환도로 610(복산동),울산광역시 중구청,052-294-4153,,,https://lib.junggu.ulsan.kr/index.jsp,35.5630278,129.3270544,2022-09-22,3690000,울산광역시 중구
다난작은도서관,울산광역시,중구,작은도서관,토+일+법정공휴일,09:00,17:00,00:00,00:00,00:00,00:00,10,4048,0,0,3,14,울산광역시 중구 운곡길 45 (다운동),울산광역시 중구청,052-249-6015,,,https://lib.junggu.ulsan.kr/index.jsp,35.5576835,129.2750869,2022-09-22,3690000,울산광역시 중구
풍경작은도서관,광주광역시,남구,작은도서관,토+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,6,1083,0,0,0,0,광주광역시 남구 제석로80번길 5,제일풍경채엘리트파크,062-652-7734,,44,,35.12181523,126.9075683,2022-05-13,3610000,광주광역시 남구
풍경채1차작은도서관,광주광역시,남구,작은도서관,공휴일,11:00,19:00,10:00,14:00,00:00,00:00,70,5100,0,0,3,7,광주광역시 남구 효우로 332-10,제일풍경채에듀파크1단지,062-654-0526,,194,,35.10068544,126.8819706,2022-05-13,3610000,광주광역시 남구
풍림작은도서관,광주광역시,남구,작은도서관,토+공휴일,10:00,17:00,00:00,00:00,00:00,00:00,20,2102,0,0,3,7,광주광역시 남구 화산로31번안길 2,진월풍림아파트,062-671-1901,,112.2,,35.11287126,126.8995346,2022-05-13,3610000,광주광역시 남구
광명도서관,경기도,광명시,공공도서관,"매주 금요일, 국가지정공휴일",07:00,23:00,07:00,23:00,07:00,23:00,1276,197147,434,56755,7,21,경기도 광명시 원광명안로 48(광명동 495-1),경기도 광명시,02-2680-6523,5027,,http://www.gmlib.or.kr/JoongangMain.do,37.4652995,126.8514147,2020-12-18,3900000,경기도 광명시
평생학습주제전문도서관,경기도,광명시,전문도서관,"매주 토요일,일요일,국가지정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,27,4632,11,2203,5,14,경기도 광명시 오리로 854번길 10,경기도 광명시,02-2680-6130,208,208,http://froglib.gm.go.kr,37.474331,126.868457,2020-12-18,3900000,경기도 광명시
금호평생교육관,광주광역시,남구,공공도서관,"매월 첫째, 셋째 월요일, 설,추석 명절 당일, 개관기념일(4월2일)",07:00,22:00,07:00,22:00,07:00,22:00,678,163506,796,8865,5,14,광주광역시 남구 중앙로 15,광주광역시교육청,062-360-6600,6503,7002,http://lib.gen.go.kr/geumho/,35.145036113,126.900468374,2020-12-01,7380000,광주광역시교육청
괴산교육도서관,충청북도,괴산군,공공도서관,"매월 첫째, 셋째 월요일 및 일요일을 제외한 관공서의 공휴일",09:00,21:00,09:00,21:00,09:00,21:00,307,70551,75,2200,5,21,충청북도 괴산군 괴산읍 읍내로 12길 38,괴산교육도서관,043-833-0319,3123,1874,http://www.gselib.go.kr/,36.810871,127.792122,2020-11-01,8092000,충청북도교육청 충청북도괴산증평교육지원청
북구 어린이 도서관,대구광역시,북구,작은도서관,"일요일, 법정공휴일",09:00,18:00,09:00,17:00,00:00,00:00,30,13020,4,0,5,10,대구광역시 북구 검단로 71-17,,053-383-3787,,95,,35.90577868,128.6160517,2021-11-09,3450000,대구광역시 북구
영동교육도서관,충청북도,영동군,공공도서관,매주 월요일 및 일요일을 제외한 관공서의 공휴일,09:00,21:00,09:00,21:00,09:00,21:00,400,75999,20,1696,5,21,충청북도 영동군 영동읍 학산영동로 1220,영동교육도서관,043-744-5754,5102,1650,http://www.ydelib.go.kr,36.1713523046,127.772718,2020-12-08,8071000,충청북도교육청 충청북도영동교육지원청
경상북도교육청청도도서관,경상북도,청도군,공공도서관,"매주 월요일, 관공서의 공휴일",09:00,21:00,09:00,21:00,00:00,00:00,260,96224,206,3088,5,14,경상북도 청도군 청도읍 청화로 124,경상북도교육청청도도서관,054-370-7600,3724,2829.67,http://www.gbelib.kr/cd,35.6450013786,128.7402163742,2020-11-07,8911000,경상북도교육청 경상북도청도교육지원청
양구읍 작은도서관,강원도,양구군,공공도서관,월,10:00,18:00,10:00,18:00,00:00,00:00,24,1535,0,0,5,7,강원도 양구군 양구읍 관공서로 18,양구군,033-481-5352,40.5,40.5,,38.1080965,127.9905184,2020-07-02,4320000,강원도 양구군
경상북도교육청금호도서관,경상북도,영천시,공공도서관,"매주 월요일, 관공서의 공휴일",09:00,22:00,09:00,22:00,00:00,00:00,204,80189,162,2792,5,14,경상북도 영천시 금호읍 금호로 173,경상북도교육청금호도서관,054-335-2124,990,1187,http://www.gbelib.kr/ycgh,35.9343521616,128.879846,2020-07-06,8821000,경상북도교육청 경상북도영천교육지원청
함안군립 칠원도서관,경상남도,함안군,공공도서관,"매주월요일, 국가 지정 공휴일",09:00,22:00,09:00,22:00,09:00,22:00,349,56026,0,3660,5,14,경상남도 함안군 칠원읍 원서로 56,함안군 문화시설사업소,055-580-3647,1914.71,716.17,https://www.haman.go.kr/chilwonlib.web,35.3048397447,128.515479,2020-06-30,5400000,경상남도 함안군
제천학생회관,충청북도,제천시,공공도서관,"매월 둘째, 넷째 월요일",09:00,18:00,00:00,00:00,00:00,00:00,145,88119,11,3467,5,21,충청북도 제천시 숭의로 29,충청북도제천교육지원청,043-647-8588,7719,1863.54,www.jcsh.go.kr,37.13273048,128.2097838,2020-06-29,8031000,충청북도교육청 충청북도제천교육지원청
진천교육도서관,충청북도,진천군,공공도서관,매월 첫째 셋째 월요일일요일을 제외한 공휴일,09:00,22:00,09:00,22:00,09:00,22:00,283,79284,35,3297,5,21,충청북도 진천군 진천읍 상산1길 11,진천교육도서관,043-534-4516,1035,1091,http://www.jcelib.go.kr,36.8557331155,127.4392115525,2020-06-24,8081000,충청북도교육청 충청북도진천교육지원청
경상북도교육청성주도서관,경상북도,성주군,공공도서관,매주월요일,09:00,18:00,09:00,18:00,00:00,00:00,510,79012,113,2532,7,14,경상북도 성주군 성주읍 주천로 15-11,경상북도교육청성주도서관,054-933-2095,5365,2292.82,http://www.gbelib.kr/sjl,35.927585,128.2835682847,2020-06-30,8931000,경상북도교육청 경상북도성주교육지원청
신동백롯데캐슬에코2단지영어도서관,경기도,용인시,작은도서관,연중무휴,10:00,22:00,10:00,22:00,10:00,22:00,55,4000,0,0,5,14,"경기도 용인시 기흥구 동백죽전대로527번길 67, 2층",신동백롯데캐슬에코2단지입주자대표회의,,0,394.95,,37.28450491,127.1475164,2019-04-03,4050000,경기도 용인시
신봉우남아파트도서관,경기도,용인시,작은도서관,"매주 토, 일요일",13:30,17:30,13:30,17:30,13:30,17:30,20,11105,6,0,5,14,"경기도 용인시 수지구 신봉1로 27, 관리동 2층",신봉우남아파트입대위,,0,79.2,,37.3201839,127.0803686,2019-04-03,4050000,경기도 용인시
신영지웰작은도서관,경기도,용인시,작은도서관,"매주 토, 일요일",14:00,17:00,14:00,17:00,14:00,17:00,18,6110,0,0,5,14,경기도 용인시 기흥구 동백5로 41,신영지웰아파트입주자대표회의,,0,62.04,,37.276544,127.1549003,2019-04-03,4050000,경기도 용인시
아델리움글마루도서관,경기도,용인시,작은도서관,연중무휴,13:30,17:30,13:30,17:30,13:30,17:30,44,11700,8,672,5,14,"경기도 용인시 기흥구 흥덕2로118번길 25, 관리사무소 지하1층",흥덕마을8단지아델리움아파트입주자대표회의,031-892-8201,0,64,,37.2783943,127.0780311,2019-04-03,4050000,경기도 용인시
아름다운꿈의도서관,경기도,용인시,작은도서관,"매주 토, 일요일",10:00,17:00,10:00,17:00,10:00,17:00,40,7000,6,100,5,14,"경기도 용인시 수지구 신봉2로 71, 501호",개인,031-896-9101,0,79.2,,37.3278915,127.0735126,2019-04-03,4050000,경기도 용인시
애벌레도서관,경기도,용인시,작은도서관,"매주 토, 일요일",14:00,18:00,14:00,18:00,14:00,18:00,40,11285,1,300,5,14,"경기도 용인시 기흥구 동백8로 64, 관리사무소 2층",호수마을주공3단지도서관운영위원회,070-8833-1400,0,167.69,,37.2839301,127.1576903,2019-04-03,4050000,경기도 용인시
더불어숲 도서관,대구광역시,북구,공공도서관,"매주 일요일, 국가지정공휴일",10:00,19:00,10:00,15:00,00:00,00:00,75,36651,10,1420,5,10,대구광역시 북구 학남로17길2,지역문화공간 더불어 숲,053-326-0937,,320.6,http://www.withwith.net,35.944725,128.569854,2021-11-09,3450000,대구광역시 북구
꿈꾸는 마을도서관 도토리,대구광역시,북구,공공도서관,"첫째주 월요일, 일요일, 법정공휴일",10:00,19:00,10:00,15:00,00:00,00:00,75,17232,6,352,10,7,대구광역시 북구 구암로 146,행복한마을공동체 북구인,053-327-0645,,264.9,http://m.cafe.daum.net/gbdotory,35.931529,128.556427,2021-11-09,3450000,대구광역시 북구
사립공공 연암,대구광역시,북구,공공도서관,"매주 일, 월요일 법정공휴일",09:00,18:00,09:00,17:00,00:00,00:00,82,10202,15,142,5,14,"대구광역시 북구 동북로26길 25-1, 2층, 3층",서태옥,053-956-4422,,322.3,http://yeonam.modoo.at,35.899539,128.6055488,2021-11-09,3450000,대구광역시 북구
북구 영어작은도서관,대구광역시,북구,작은도서관,"토, 일, 법정공휴일",10:00,19:00,00:00,00:00,00:00,00:00,20,3400,11,0,10,15,대구광역시 북구 고성로 31길 21(고성동주민센터 1층),대구광역시 북구청,053-320-5190,,90,https://library.daegu.go.kr/bukgs/html.do?menu_idx=98,35.8818455,128.5835065,2021-11-09,3450000,대구광역시 북구
노원동 작은도서관,대구광역시,북구,작은도서관,"토, 일, 법정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,20,3872,2,0,10,15,대구광역시 북구 팔달로 33길 50 (팔달신시장 내 고객쉼터 2층),대구광역시 북구청,053-320-5192,,68,https://library.daegu.go.kr/bukgs/html.do?menu_idx=98,35.890624,128.566797,2021-11-09,3450000,대구광역시 북구
산격1동 작은도서관,대구광역시,북구,작은도서관,"토, 일, 법정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,16,3200,2,0,10,15,대구광역시 북구 연암공원로 89(산격동),대구광역시 북구청,053-320-5193,,106,https://library.daegu.go.kr/bukgs/html.do?menu_idx=98,35.89807903,128.6012539,2021-11-09,3450000,대구광역시 북구
침산1동 작은도서관,대구광역시,북구,작은도서관,"토, 일, 법정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,39,5927,2,0,10,15,대구광역시 북구 침산남로13길 16 (침산1동주민센터 2층),대구광역시 북구청,053-320-5191,,187,https://library.daegu.go.kr/bukgs/html.do?menu_idx=98,35.89031937,128.581354,2021-11-09,3450000,대구광역시 북구
서변동 작은도서관,대구광역시,북구,작은도서관,일요일을 제외한 법정공휴일,10:00,19:00,10:00,18:00,10:00,18:00,40,6076,8,0,10,15,대구광역시 북구 호국로 57길 6,대구광역시 북구청,053-320-5194,,200,https://library.daegu.go.kr/bukgs/html.do?menu_idx=98,35.92799791,128.597998,2021-11-09,3450000,대구광역시 북구
노원행복도서관,대구광역시,북구,작은도서관,"토, 일, 법정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,20,1395,8,0,10,15,대구광역시 북구 노원로 134,대구광역시 북구청,053-320-5198,,104,https://library.daegu.go.kr/bukgs/html.do?menu_idx=98,35.89695319,128.5757623,2021-11-09,3450000,대구광역시 북구
한강공원부키도서관,대구광역시,북구,작은도서관,일요일을 제외한 법정공휴일,10:00,19:00,10:00,18:00,10:00,18:00,10,3294,5,0,10,15,대구광역시 북구 사수동 811 (한강공원 내),대구광역시 북구청,053-320-5199,,41,https://library.daegu.go.kr/bukgs/html.do?menu_idx=98,35.897948,128.513834,2021-11-09,3450000,대구광역시 북구
작은도서관 수인제,대구광역시,북구,작은도서관,"토, 일, 법정공휴일",10:00,17:00,00:00,00:00,00:00,00:00,10,2500,2,0,0,0,대구광역시 북구 학정로42길34,,,,40,,35.92640304,128.5583227,2021-11-09,3450000,대구광역시 북구
U대회선수촌2단지 도서관,대구광역시,북구,작은도서관,"토, 일, 법정공휴일",14:00,20:00,00:00,00:00,00:00,00:00,50,8193,0,60,6,7,대구광역시 북구 동변로 24,,053-955-5029,,132,,35.91623274,128.6025411,2021-11-09,3450000,대구광역시 북구
겨자씨도서관,대구광역시,북구,작은도서관,법정공휴일,10:00,18:00,10:00,16:00,10:00,16:00,20,3800,3,0,0,0,대구광역시 북구 칠곡중앙대로114길9(칠곡교회),,053-324-9191,,132.5,,35.94551553,128.5523945,2021-11-09,3450000,대구광역시 북구
그나라어린이도서관,대구광역시,북구,작은도서관,"일, 법정공휴일",11:00,18:00,11:00,17:00,00:00,00:00,14,1200,0,0,0,0,대구광역시 북구 동천로 35-18(1층),,053-311-1324,,39.7,,35.935216,128.5577252,2021-11-09,3450000,대구광역시 북구
글벗작은도서관,대구광역시,북구,작은도서관,"일, 법정공휴일",11:00,18:00,11:00,14:00,00:00,00:00,24,3800,1,0,3,7,"대구광역시 북구 학정로 421, 일도프라자 506호",,053-321-8590,,40,,35.94237415,128.5630866,2021-11-09,3450000,대구광역시 북구
